student_id,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score,sleep_debt,stress_mood_ratio,productivity_index
STU_0186,2023-09-23,4,1,0,7.2,27.7,7282.0,4.9,6.3,4.6,0.4,0.4046841823660028,0.286,0.7999999999999998,0.7656250000000001,0.2789475
STU_0430,2023-12-07,14,0,1,4.28,47.7,5549.0,8.9,1.0,2.9,0.33,0.5154721895355151,0.625,3.7199999999999998,8.09090909090909,0.15667416666666667
STU_0493,2023-12-07,14,0,1,5.835,85.7,5768.0,5.9,3.0,2.6,0.69,0.4294623445134387,0.368,2.165,1.903225806451613,0.2891775
STU_0283,2023-10-29,9,1,0,6.89,37.6,7606.0,3.6,4.4,2.3,1.89,0.3320757179415478,0.161,1.1100000000000003,0.8,0.33258
STU_0404,2023-09-23,4,1,0,6.78,16.0,6554.0,6.4,3.6,3.1,0.37,0.3367180481721012,0.364,1.2199999999999998,1.7297297297297298,0.21205333333333332
STU_0383,2023-09-04,1,0,0,6.3,47.2,6761.0,7.5,2.0,4.8,0.75,0.3719542139208882,0.431,1.7000000000000002,3.571428571428571,0.21431333333333336
STU_0148,2023-09-05,1,0,0,6.72,70.3,6726.0,3.2,7.7,2.0,1.99,0.501277719282443,0.237,1.2800000000000002,0.4102564102564103,0.3669091666666666
STU_0265,2023-10-25,8,0,1,3.85,33.8,11409.0,9.0,3.9,4.5,0.55,0.3055183101473633,0.579,4.15,2.25,0.21732833333333337
STU_0302,2023-10-16,7,0,1,6.69,109.3,6954.5,3.2,7.1,2.3,0.65,0.641889423877176,0.311,1.3099999999999996,0.44444444444444453,0.4105808333333333
STU_0300,2023-09-26,4,0,0,0.0,94.0,6215.0,4.9,5.6,2.8,1.31,0.6924281731386732,0.432,8.0,0.8596491228070177,0.3337833333333333
STU_0189,2023-11-08,10,0,0,7.8,109.0,6077.0,4.8,5.0,2.6,1.27,0.5393448208726331,0.272,0.20000000000000018,0.9411764705882353,0.35056833333333337
STU_0010,2023-11-09,10,0,0,7.42,50.3,7173.0,4.0,3.5,2.0,1.21,0.3892726421169347,0.159,0.5800000000000001,1.1111111111111112,0.3280358333333333
STU_0479,2023-12-17,16,1,1,4.56,16.6,10220.0,9.5,1.0,3.7,0.0,0.2899639921566445,0.501,3.4400000000000004,8.636363636363635,0.16855833333333337
STU_0139,2023-10-04,5,0,0,6.6,51.8,3843.0,2.4,6.1,3.6,1.08,0.4250235290028826,0.126,1.4000000000000004,0.38709677419354843,0.3331983333333333
STU_0431,2023-10-11,6,0,0,6.87,57.4,6292.0,5.4,3.8,2.1,0.0,0.5576088054512348,0.282,1.13,1.3846153846153848,0.28168499999999996
STU_0246,2023-12-19,16,0,1,4.78,73.5,5635.0,8.5,1.0,5.5,1.18,0.4492051257100566,0.581,3.2199999999999998,7.727272727272727,0.19669583333333335
STU_0474,2023-12-27,17,0,0,5.35,47.9,5818.0,10.0,1.0,3.4,1.34,0.4506754348000747,0.542,2.6500000000000004,9.09090909090909,0.1274691666666667
STU_0396,2023-11-12,11,1,0,5.93,65.5,6482.0,4.2,7.0,2.0,1.33,0.5410648126162647,0.409,2.0700000000000003,0.591549295774648,0.3286558333333333
STU_0144,2023-10-25,8,0,1,5.64,91.1,4352.0,8.3,1.0,3.2,0.0,0.5426867819756975,0.471,2.3600000000000003,7.545454545454546,0.2039225
STU_0306,2023-11-24,13,0,0,7.28,87.5,5334.0,4.7,3.0,2.1,2.15,0.4968165748040463,0.231,0.7199999999999998,1.5161290322580645,0.32126583333333336
STU_0121,2023-11-28,13,0,0,4.205,83.1,5828.0,9.0,1.0,4.5,0.0,0.5873586840708288,0.678,3.795,8.181818181818182,0.1942691666666667
STU_0465,2023-10-13,7,0,1,3.06,84.0,5930.0,10.0,1.0,4.7,0.63,0.3595855500367508,0.746,4.9399999999999995,9.09090909090909,0.16656666666666667
STU_0446,2023-11-02,9,0,0,4.48,38.5,6036.0,7.3,2.6,4.7,0.72,0.5059391153355506,0.507,3.5199999999999996,2.7037037037037033,0.20158416666666668
STU_0423,2023-09-11,2,0,0,5.62,14.5,5794.0,6.5,3.5,4.1,2.45,0.3494917114810291,0.337,2.38,1.8055555555555556,0.19735750000000002
STU_0147,2023-10-30,9,0,0,5.01,59.0,5933.0,7.3,1.0,3.7,1.84,0.4732245404226464,0.352,2.99,6.636363636363636,0.221565
STU_0196,2023-09-21,3,0,1,5.44,67.0,5097.0,7.4,4.4,2.5,0.0,0.5240450778331258,0.484,2.5599999999999996,1.6444444444444446,0.21575166666666667
STU_0109,2023-09-24,4,1,0,6.08,20.7,1857.0,5.4,1.8,2.7,1.21,0.3054562060226747,0.443,1.92,2.8421052631578947,0.1843225
STU_0091,2023-11-29,13,0,0,7.1,94.9,4968.0,10.0,6.6,3.2,2.37,0.3749219221638108,0.167,0.9000000000000004,1.492537313432836,0.16509416666666668
STU_0279,2023-09-06,1,0,0,5.38,40.0,6336.0,6.2,1.6,4.2,0.51,0.381895584575409,0.365,2.62,3.6470588235294117,0.24014666666666665
STU_0132,2023-09-13,2,0,0,5.82,50.8,7604.0,8.1,1.0,3.8,0.57,0.4041875447308978,0.396,2.1799999999999997,7.363636363636362,0.21130333333333337
STU_0095,2023-11-23,12,0,1,4.86,58.3,6535.0,6.1,3.5,3.2,1.39,0.4401089983462813,0.425,3.1399999999999997,1.6944444444444442,0.2648625
STU_0187,2023-10-26,8,0,1,5.06,17.6,7719.0,8.3,1.0,4.5,0.0,0.2368220327237777,0.474,2.9400000000000004,7.545454545454546,0.1722533333333333
STU_0137,2023-12-03,14,1,1,4.95,46.0,6363.0,4.9,3.8,2.4,1.35,0.3147671874246477,0.427,3.05,1.2564102564102566,0.28575666666666666
STU_0405,2023-09-10,2,1,0,5.69,20.6,6969.0,8.4,1.0,4.5,2.19,0.4253932559986038,0.49,2.3099999999999996,7.636363636363636,0.1623783333333333
STU_0480,2023-12-04,14,0,1,5.37,117.0,6358.0,6.2,5.8,2.7,1.9,0.641108992282847,0.39,2.63,1.0508474576271187,0.3206483333333333
STU_0340,2023-09-24,4,1,0,5.88,16.8,5589.0,6.3,1.9,4.7,0.0,0.5126819905853635,0.3,2.12,3.15,0.20302
STU_0462,2023-10-03,5,0,0,7.24,47.4,5796.0,4.7,3.1,2.6,0.3,0.5160294344426583,0.257,0.7599999999999998,1.46875,0.285655
STU_0305,2023-11-22,12,0,1,4.85,85.1,7410.0,7.6,1.8,4.0,0.0,0.4322276927177587,0.587,3.1500000000000004,3.9999999999999996,0.2594458333333333
STU_0329,2023-09-29,5,0,0,6.23,10.4,6648.0,6.8,1.0,3.3,1.72,0.3517080904279763,0.371,1.7699999999999996,6.181818181818181,0.19547333333333333
STU_0125,2023-09-13,2,0,0,6.42,32.5,3339.0,4.7,1.4,2.4,0.97,0.5575076326983817,0.323,1.58,3.1333333333333333,0.23737416666666666
STU_0405,2023-11-07,10,0,0,6.17,68.7,6707.0,6.4,2.6,3.3,0.0,0.4921200351297234,0.389,1.83,2.3703703703703702,0.26898916666666667
STU_0231,2023-10-27,9,0,0,7.51,89.4,6528.5,3.5,4.9,1.5,0.75,0.5020217855757505,0.246,0.4900000000000002,0.7,0.3751716666666667
STU_0242,2023-12-22,17,0,0,5.95,63.8,5709.0,6.5,2.2,4.6,1.2,0.1824707157026964,0.405,2.05,2.826086956521739,0.24757833333333334
STU_0358,2023-10-21,8,1,1,4.62,12.7,7443.0,6.2,3.0,3.7,1.86,0.3999045793195657,0.429,3.38,2.0,0.22646916666666667
STU_0246,2023-12-27,17,0,0,5.05,64.3,5485.0,5.8,5.1,3.5,2.1,0.433359655179347,0.31,2.95,1.1153846153846154,0.2661125
STU_0323,2023-09-30,5,1,0,6.91,21.5,9185.0,3.8,4.9,2.3,1.66,0.5820019724884362,0.158,1.0899999999999999,0.76,0.3308625
STU_0412,2023-10-03,5,0,0,6.51,48.8,7867.0,5.5,3.9,2.5,0.98,0.5081284237946793,0.334,1.4900000000000002,1.375,0.2907266666666667
STU_0449,2023-11-05,10,1,0,7.47,25.9,8334.0,5.2,1.1,2.0,0.61,0.3114092321582192,0.295,0.5300000000000002,4.333333333333333,0.2820991666666667
STU_0309,2023-11-18,12,1,1,5.8,70.4,6825.0,6.4,5.2,3.8,0.63,0.4718078305536227,0.357,2.2,1.207547169811321,0.2723333333333333
STU_0197,2023-10-23,8,0,1,3.84,50.1,3200.0,6.8,1.8,1.1,0.07,0.3224496133010757,0.626,4.16,3.578947368421052,0.1908541666666667
STU_0378,2023-09-17,3,1,1,4.64,24.8,7714.0,10.0,1.0,4.4,1.26,0.2717153373870975,0.63,3.3600000000000003,9.09090909090909,0.12868666666666667
STU_0075,2023-09-10,2,1,0,6.09,37.0,9130.0,3.2,7.9,2.5,2.51,0.5278483901993891,0.342,1.9100000000000001,0.4,0.364275
STU_0138,2023-09-09,2,1,0,5.5,31.5,7286.0,9.8,1.0,4.4,0.82,0.3644276860720362,0.603,2.5,8.909090909090908,0.13595916666666666
STU_0032,2023-10-18,7,0,1,5.1850000000000005,50.2,7423.0,9.4,1.0,4.3,0.0,0.4395361452111387,0.679,2.8149999999999995,8.545454545454545,0.169265
STU_0174,2023-09-28,4,0,0,6.1,59.9,2921.0,6.5,4.7,3.2,1.31,0.4821534725968466,0.366,1.9000000000000004,1.3541666666666667,0.20634249999999998
STU_0471,2023-10-03,5,0,0,7.4,64.3,2689.0,5.0,4.6,4.2,2.07,0.3829775988383043,0.34,0.5999999999999996,1.0638297872340428,0.2528325
STU_0191,2023-09-06,1,0,0,8.06,104.9,8176.0,2.9,3.5,1.3,1.12,0.6198718717374211,0.245,-0.0600000000000005,0.8055555555555555,0.4312841666666667
STU_0497,2023-09-25,4,0,0,5.94,70.9,6379.0,3.9,4.4,2.1,0.64,0.5816305041545707,0.292,2.0599999999999996,0.8666666666666667,0.34190750000000003
STU_0337,2023-09-15,3,0,1,5.56,147.6,3623.0,6.7,5.7,2.5,0.15,0.7347595372159041,0.496,2.4400000000000004,1.1551724137931034,0.30105666666666664
STU_0020,2023-12-28,17,0,0,7.56,67.6,7546.0,2.7,5.0,2.2,2.78,0.5407464487826108,0.203,0.4400000000000004,0.5294117647058825,0.39003
STU_0273,2023-09-12,2,0,0,5.98,72.0,6604.0,6.9,1.0,4.5,0.64,0.3465585437490013,0.573,2.0199999999999996,6.2727272727272725,0.2560533333333333
STU_0405,2023-09-26,4,0,0,5.75,39.4,6107.0,8.9,1.9,4.0,1.04,0.2741662848237052,0.535,2.25,4.45,0.15546833333333335
STU_0066,2023-11-18,12,1,1,6.21,57.7,6575.0,3.8,6.4,2.5,1.63,0.3056807601731104,0.331,1.79,0.5846153846153845,0.33377083333333335
STU_0078,2023-09-11,2,0,0,5.75,28.1,13519.0,5.7,1.0,4.4,0.85,0.4885763769108668,0.389,2.25,5.181818181818182,0.3385241666666666
STU_0212,2023-10-26,8,0,1,5.46,106.9,7956.0,5.9,3.5,2.6,0.92,0.3126317385374612,0.429,2.54,1.6388888888888888,0.34043416666666665
STU_0005,2023-09-02,1,1,0,8.6,49.9,4096.0,2.7,6.2,1.8,0.92,0.5824770833059855,0.195,-0.5999999999999996,0.4285714285714286,0.3255925
STU_0055,2023-12-29,18,0,0,6.74,43.3,7299.0,4.5,5.4,3.5,1.64,0.3976695387050284,0.293,1.2599999999999998,0.8181818181818182,0.30742416666666667
STU_0194,2023-12-07,14,0,1,6.13,101.9,4178.0,7.5,4.1,5.1,0.8,0.4269022100646141,0.595,1.87,1.785714285714286,0.23685250000000002
STU_0116,2023-11-24,13,0,0,4.81,19.1,5451.0,6.1,1.0,2.6,0.15,0.3427408824257157,0.412,3.1900000000000004,5.545454545454545,0.20957583333333335
STU_0292,2023-11-19,12,1,1,5.0,51.1,8505.0,6.6,1.0,3.3,0.87,0.4648013143209139,0.434,3.0,5.999999999999999,0.2686291666666667
STU_0162,2023-09-04,1,0,0,6.1,26.4,9477.0,6.8,1.0,3.4,0.96,0.4852333767152504,0.486,1.9000000000000004,6.181818181818181,0.24986000000000003
STU_0130,2023-11-17,12,0,1,5.86,126.1,5330.0,4.9,5.6,3.9,0.64,0.4968241654367473,0.379,2.1399999999999997,0.8596491228070177,0.3554208333333333
STU_0387,2023-09-13,2,0,0,6.25,40.8,5926.0,5.8,2.9,4.3,0.86,0.4008320994346129,0.38,1.75,1.9333333333333333,0.24751333333333334
STU_0254,2023-11-24,13,0,0,5.94,27.2,6021.0,5.8,3.6,3.5,2.68,0.4345729707335273,0.261,2.0599999999999996,1.5675675675675675,0.23461333333333334
STU_0029,2023-12-05,14,0,1,4.66,66.2,6575.0,10.0,1.0,5.5,1.62,0.4445651999033429,0.687,3.34,9.09090909090909,0.15662500000000001
STU_0046,2023-11-02,9,0,0,4.22,87.0,8444.0,7.2,1.0,3.8,1.43,0.5196877839666325,0.699,3.7800000000000002,6.545454545454545,0.2872116666666667
STU_0456,2023-09-11,2,0,0,7.2,46.4,9308.0,3.9,3.7,2.7,2.04,0.6196889582905312,0.281,0.7999999999999998,1.026315789473684,0.35544
STU_0179,2023-11-09,10,0,0,5.6,83.8,7729.0,5.8,4.0,3.1,1.71,0.5628072660705814,0.432,2.4000000000000004,1.4146341463414636,0.316345
STU_0363,2023-09-09,2,1,0,6.91,21.9,7912.0,4.7,3.4,3.9,2.07,0.3689116462802114,0.278,1.0899999999999999,1.342857142857143,0.28730583333333337
STU_0343,2023-10-12,6,0,0,7.27,7.0,6285.0,6.4,3.0,2.9,1.38,0.2414246350682086,0.308,0.7300000000000004,2.064516129032258,0.19909166666666667
STU_0037,2023-12-21,16,0,1,8.27,50.1,6728.0,9.8,3.7,4.6,0.7,0.288637351168776,0.42,-0.2699999999999996,2.5789473684210527,0.14789416666666666
STU_0290,2023-10-27,9,0,0,5.61,34.2,3823.0,5.5,2.7,4.7,0.12,0.5489763616249583,0.321,2.3899999999999997,1.9642857142857142,0.22159833333333334
STU_0448,2023-10-20,8,0,1,2.8,71.5,7041.0,9.6,1.0,4.0,0.65,0.3674711754864118,0.723,5.2,8.727272727272727,0.18035916666666668
STU_0255,2023-10-15,7,1,1,3.77,51.9,9020.0,10.0,1.0,4.1,0.86,0.3861559149071485,0.591,4.23,9.09090909090909,0.1743291666666667
STU_0063,2023-12-11,15,0,1,3.82,58.7,7382.0,8.1,3.5,3.0,1.3,0.4042016488516857,0.514,4.18,2.25,0.21657250000000003
STU_0221,2023-12-26,17,0,0,5.3,87.7,6401.5,8.1,1.0,4.4,1.05,0.510843105897845,0.539,2.7,7.363636363636362,0.23370750000000004
STU_0157,2023-09-06,1,0,0,4.62,76.9,6801.0,8.5,1.0,3.3,0.0,0.5306909768512912,0.601,3.38,7.727272727272727,0.2157841666666667
STU_0241,2023-12-14,15,0,1,4.94,83.9,6926.0,8.0,2.9,3.5,0.0,0.5055302783622847,0.619,3.0599999999999996,2.6666666666666665,0.23974250000000003
STU_0369,2023-10-01,5,1,0,6.78,56.4,8416.0,4.8,5.3,2.7,2.31,0.5296107057138043,0.311,1.2199999999999998,0.888888888888889,0.3269633333333334
STU_0364,2023-10-13,7,0,1,3.75,81.0,7096.0,8.9,2.9,3.5,1.38,0.4599175912022545,0.626,4.25,2.966666666666667,0.21198833333333336
STU_0193,2023-11-25,13,1,0,7.71,60.5,5234.0,1.0,6.3,3.0,3.51,0.6161912964617166,0.184,0.29000000000000004,0.15625,0.4028075
STU_0476,2023-09-07,1,0,0,7.71,43.6,5773.0,3.3,3.6,2.3,1.7,0.5233055212513358,0.213,0.29000000000000004,0.8918918918918918,0.32339
STU_0468,2023-11-25,13,1,0,6.51,74.4,7264.0,2.1,7.4,1.5,1.98,0.7702819912954721,0.122,1.4900000000000002,0.28,0.41135333333333335
STU_0398,2023-11-20,12,0,1,6.035,76.0,4379.0,5.9,5.7,3.4,0.06,0.4566553173110269,0.452,1.9649999999999999,1.017241379310345,0.2605533333333333
STU_0037,2023-09-10,2,1,0,7.38,0.0,9977.0,4.3,4.5,3.9,0.69,0.4630531803873604,0.291,0.6200000000000001,0.9347826086956522,0.30402666666666667
STU_0483,2023-10-30,9,0,0,7.56,62.0,4340.0,7.1,3.9,3.6,0.77,0.5387619886469996,0.407,0.4400000000000004,1.775,0.20945000000000003
STU_0298,2023-10-26,8,0,1,5.22,90.6,5529.0,6.2,1.5,4.4,1.22,0.3333957011103838,0.494,2.7800000000000002,3.875,0.282095
STU_0003,2023-11-10,11,0,0,6.58,104.1,4235.0,3.9,6.1,3.8,1.13,0.5802580675027972,0.388,1.42,0.6290322580645162,0.3479041666666667
STU_0157,2023-11-17,12,0,1,3.55,76.0,6754.0,10.0,1.0,4.2,1.33,0.2727466470990193,0.744,4.45,9.09090909090909,0.16921999999999998
STU_0247,2023-11-29,13,0,0,7.8,67.0,6045.0,4.0,6.1,2.4,1.61,0.4890218474084338,0.189,0.20000000000000018,0.6451612903225807,0.33039166666666664
STU_0238,2023-10-07,6,1,0,4.34,65.8,6813.0,9.0,1.0,5.0,0.0,0.6871688740246615,0.59,3.66,8.181818181818182,0.18938166666666667
STU_0190,2023-09-05,1,0,0,5.63,47.1,7375.0,7.6,1.2,5.3,1.41,0.4464008927485012,0.433,2.37,5.846153846153846,0.21939583333333335
STU_0174,2023-12-05,14,0,1,5.28,61.0,6200.0,7.8,3.7,2.9,0.15,0.4298418874184176,0.561,2.7199999999999998,2.052631578947368,0.21220833333333333
STU_0056,2023-09-24,4,1,0,4.62,41.0,7769.0,6.5,1.4,4.1,0.2,0.561282195830587,0.459,3.38,4.333333333333333,0.251295
STU_0470,2023-09-03,1,1,0,8.64,77.9,8823.0,1.3,5.9,2.6,0.62,0.6145852520906466,0.083,-0.6400000000000006,0.21666666666666667,0.45978583333333334
STU_0151,2023-11-20,12,0,1,5.98,63.8,3273.0,8.5,1.0,6.4,1.14,0.5456865143348046,0.508,2.0199999999999996,7.727272727272727,0.15509833333333334
STU_0410,2023-09-15,3,0,1,5.03,40.8,6307.0,9.9,1.0,4.8,1.72,0.4631189991294934,0.578,2.9699999999999998,9.0,0.12959333333333334
STU_0298,2023-12-03,14,1,1,5.72,54.95,6984.0,7.4,3.1,4.3,0.23,0.4374904554659313,0.52,2.2800000000000002,2.3125,0.22835958333333334
STU_0460,2023-12-08,15,0,1,6.75,108.6,8142.0,6.6,6.1,3.9,1.25,0.658692171325787,0.516,1.25,1.0645161290322582,0.323685
STU_0386,2023-12-16,16,1,1,4.5,54.5,8448.0,6.9,4.0,4.7,1.02,0.59884070298188,0.507,3.5,1.6829268292682928,0.2624108333333333
STU_0205,2023-10-19,7,0,1,5.09,56.9,6673.0,6.8,5.6,3.9,1.18,0.2591669922440734,0.43,2.91,1.192982456140351,0.2442441666666667
STU_0094,2023-09-07,1,0,0,6.08,56.1,9419.0,3.5,5.5,2.2,0.79,0.5941804814339824,0.232,1.92,0.625,0.3790241666666667
STU_0427,2023-09-11,2,0,0,5.16,52.2,4646.0,3.7,3.8,3.2,0.86,0.681841463953056,0.345,2.84,0.9487179487179488,0.3053216666666667
STU_0007,2023-09-28,4,0,0,7.31,75.1,9152.0,4.4,5.2,2.6,1.07,0.2986272823272746,0.303,0.6900000000000004,0.8301886792452832,0.36825583333333334
STU_0281,2023-11-12,11,1,0,7.02,63.9,8836.0,5.4,3.5,3.2,2.11,0.4450187165123984,0.272,0.9800000000000004,1.5,0.3223758333333333
STU_0130,2023-09-23,4,1,0,7.66,88.85,7270.0,3.6,7.8,2.8,1.0,0.5717269947165456,0.232,0.33999999999999986,0.4556962025316456,0.3814854166666667
STU_0030,2023-09-18,3,0,1,2.8,137.9,7559.0,9.4,1.0,3.2,0.6,0.6698480113769167,0.758,5.2,8.545454545454545,0.26243249999999996
STU_0428,2023-12-24,17,1,0,6.16,27.1,10365.0,7.1,2.0,4.0,0.865,0.4597991862584857,0.39,1.8399999999999999,3.3809523809523805,0.25342916666666665
STU_0222,2023-11-29,13,0,0,6.09,69.5,8184.0,2.6,4.4,1.7,0.86,0.5385726962456573,0.243,1.9100000000000001,0.5777777777777778,0.4035158333333333
STU_0037,2023-09-25,4,0,0,5.95,41.7,6728.0,4.6,5.3,2.3,2.77,0.5576609624819145,0.275,2.05,0.8518518518518519,0.29514416666666665
STU_0189,2023-09-26,4,0,0,5.86,92.6,4446.0,1.0,8.2,2.9,1.35,0.6007168452635672,0.23,2.1399999999999997,0.12048192771084339,0.42573833333333333
STU_0193,2023-09-04,1,0,0,8.41,93.5,5660.0,3.4,5.8,2.6,0.07,0.5905778400768328,0.194,-0.41000000000000014,0.576271186440678,0.37086250000000004
STU_0130,2023-11-14,11,0,0,7.34,91.2,1441.0,1.0,8.4,3.6,1.24,0.5179925645891865,0.176,0.6600000000000001,0.11764705882352941,0.38421333333333335
STU_0051,2023-10-25,8,0,1,5.13,50.4,593.0,9.3,3.6,4.2,2.04,0.1972186279049855,0.574,2.87,2.5135135135135136,0.08140666666666665
STU_0111,2023-09-28,4,0,0,5.3,0.0,2479.0,6.6,1.0,3.3,1.36,0.3659862886915636,0.403,2.7,5.999999999999999,0.13505333333333336
STU_0402,2023-12-09,15,1,1,4.99,14.7,11246.0,6.0,3.6,1.5,2.38,0.396977649964611,0.424,3.01,1.6216216216216215,0.2852591666666667
STU_0277,2023-09-07,1,0,0,5.87,7.6,4646.0,5.4,2.6,3.2,1.02,0.2202640541176517,0.364,2.13,2.0,0.20786333333333334
STU_0450,2023-12-07,14,0,1,4.02,60.6,4584.0,6.6,4.7,4.1,0.15,0.4582194519399598,0.49,3.9800000000000004,1.375,0.22624500000000003
STU_0474,2023-11-09,10,0,0,4.74,56.1,7024.0,6.2,1.0,4.7,3.0,0.4750524925907396,0.442,3.26,5.636363636363636,0.26609083333333333
STU_0087,2023-11-03,10,0,0,5.14,74.8,6334.0,8.6,1.0,4.9,1.25,0.4600661600438787,0.57,2.8600000000000003,7.8181818181818175,0.20437000000000002
STU_0291,2023-11-28,13,0,0,6.84,58.4,5781.0,6.6,2.0,3.5,1.39,0.5588785400176427,0.261,1.1600000000000001,3.1428571428571423,0.23991333333333337
STU_0010,2023-09-16,3,1,1,5.31,43.1,8048.0,7.4,2.4,3.2,1.37,0.552544550396801,0.447,2.6900000000000004,2.96,0.23020249999999998
STU_0489,2023-10-19,7,0,1,6.81,87.7,6574.0,6.1,6.3,2.8,1.07,0.5356305443388456,0.371,1.1900000000000004,0.953125,0.2960075
STU_0447,2023-10-31,9,0,0,7.87,58.2,3777.0,7.0,2.3,2.7,1.83,0.4732677769069046,0.252,0.1299999999999999,2.916666666666667,0.20098500000000002
STU_0132,2023-09-11,2,0,0,5.75,52.6,4976.0,5.9,2.1,3.9,2.26,0.4492157685916921,0.35,2.25,2.6818181818181817,0.2441383333333333
STU_0393,2023-11-09,10,0,0,5.44,31.549999999999997,3252.0,6.8,1.0,3.6,1.52,0.4660683633227629,0.456,2.5599999999999996,6.181818181818181,0.17222458333333335
STU_0422,2023-09-09,2,1,0,6.37,43.5,7732.0,5.7,2.0,2.1,1.01,0.4787751851569168,0.333,1.63,2.7142857142857144,0.2774058333333333
STU_0467,2023-09-15,3,0,1,4.88,47.6,6669.0,8.0,3.2,5.0,0.01,0.4136850887100561,0.471,3.12,2.424242424242424,0.1985033333333333
STU_0041,2023-10-03,5,0,0,4.52,2.5,8189.0,6.6,1.0,4.0,0.48,0.4869510249644184,0.369,3.4800000000000004,5.999999999999999,0.21379083333333337
STU_0183,2023-10-07,6,1,0,6.06,33.9,4818.0,4.8,4.5,1.7,0.88,0.3556798904099911,0.238,1.9400000000000004,1.0434782608695652,0.2555525
STU_0201,2023-10-12,6,0,0,7.55,32.6,8597.0,6.7,2.6,4.6,0.0,0.1410374341803955,0.461,0.4500000000000002,2.4814814814814814,0.247585
STU_0339,2023-12-12,15,0,1,6.06,78.2,6225.0,5.9,2.7,3.3,1.21,0.5113780744216966,0.62,1.9400000000000004,2.107142857142857,0.2874583333333333
STU_0475,2023-10-04,5,0,0,5.7,79.0,1265.0,8.3,2.2,4.2,0.0,0.2569948555653747,0.425,2.3,3.608695652173913,0.1501583333333333
STU_0234,2023-12-06,14,0,1,6.81,89.1,6706.0,7.2,4.8,3.5,1.56,0.4892614290239614,0.341,1.1900000000000004,1.4693877551020411,0.26622583333333333
STU_0401,2023-10-27,9,0,0,8.04,89.7,6856.0,3.0,4.2,1.7,1.6,0.7602946530058633,0.275,-0.03999999999999915,0.6976744186046512,0.3948508333333334
STU_0484,2023-12-09,15,1,1,2.98,68.7,6742.0,10.0,1.0,3.3,0.6799999999999999,0.3522709831035919,0.693,5.02,9.09090909090909,0.16145583333333335
STU_0031,2023-11-22,12,0,1,6.03,65.4,3449.0,8.1,4.0,4.7,0.27,0.6362574464608717,0.529,1.9699999999999998,1.975609756097561,0.1711116666666667
STU_0211,2023-12-01,14,0,1,4.68,87.9,3786.0,9.3,4.3,4.1,0.0,0.4499783529126085,0.592,3.3200000000000003,2.113636363636364,0.1630425
STU_0259,2023-09-06,1,0,0,7.47,81.0,8344.0,2.4,7.4,4.0,1.34,0.7191964641876604,0.182,0.5300000000000002,0.32,0.42362833333333333
STU_0161,2023-12-01,14,0,1,5.12,74.5,5365.0,7.6,2.5,2.5,0.13,0.5969642978830402,0.535,2.88,2.923076923076923,0.2211375
STU_0144,2023-11-15,11,0,0,6.49,49.9,6938.0,7.0,1.9,3.3,0.0,0.4085781633849597,0.32,1.5099999999999998,3.5,0.23448583333333334
STU_0135,2023-09-01,1,0,0,5.82,48.0,2292.0,7.1,1.0,3.9,0.88,0.6235949108856311,0.421,2.1799999999999997,6.454545454545454,0.16756000000000001
STU_0081,2023-11-25,13,1,0,6.26,27.2,5803.0,5.5,2.0,3.2,1.68,0.4142468725618602,0.402,1.7400000000000002,2.619047619047619,0.24070666666666668
STU_0277,2023-12-14,15,0,1,3.81,35.5,4878.0,9.9,1.8,5.4,0.13,0.5084062252213771,0.656,4.1899999999999995,5.2105263157894735,0.10501916666666666
STU_0402,2023-12-28,17,0,0,5.98,64.9,6362.0,6.1,3.7,3.4,1.21,0.5304578708689499,0.452,2.0199999999999996,1.6052631578947367,0.26943083333333334
STU_0100,2023-12-20,16,0,1,6.81,99.1,5197.0,4.4,6.9,1.9,2.33,0.484037457929063,0.343,1.1900000000000004,0.6285714285714287,0.34052249999999995
STU_0068,2023-09-24,4,1,0,6.64,43.7,7945.0,5.9,4.1,3.3,0.91,0.4373401478068343,0.35,1.3600000000000003,1.404761904761905,0.27445416666666667
STU_0233,2023-09-13,2,0,0,4.42,39.7,6296.0,7.5,1.0,4.2,0.0,0.5492724709785163,0.401,3.58,6.8181818181818175,0.20030083333333332
STU_0101,2023-09-10,2,1,0,5.82,26.5,11951.0,5.0,3.6,3.25,1.57,0.4942031245081331,0.383,2.1799999999999997,1.3513513513513513,0.3369508333333333
STU_0195,2023-09-11,2,0,0,5.59,35.5,5317.0,7.3,2.1,4.2,1.32,0.3397727222849571,0.353,2.41,3.318181818181818,0.1888725
STU_0463,2023-09-16,3,1,1,4.32,23.9,8145.0,8.3,2.5,4.8,2.06,0.490944231776072,0.544,3.6799999999999997,3.1923076923076925,0.1844958333333333
STU_0480,2023-11-15,11,0,0,7.3,81.8,5590.0,3.6,4.5,2.6,1.4,0.5830712381028175,0.227,0.7000000000000002,0.782608695652174,0.3517416666666667
STU_0349,2023-09-10,2,1,0,6.59,5.1,13699.0,6.8,2.8,3.4,1.2,0.5143063379794623,0.377,1.4100000000000001,2.3448275862068964,0.28396583333333336
STU_0133,2023-12-11,15,0,1,4.9,68.1,6013.0,8.6,2.0,3.0,1.97,0.2953766175803453,0.59,3.0999999999999996,4.095238095238095,0.19311083333333334
