user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes
USR_00388,user_sam3190,28,7,25/07/2023,studying,medium,1,4.0,24.13,1.0,2.0,felt great
USR_01224,user_casey9448,27,67,2022/09/25,fitness,easy,1,65.0,13.71,1.0,,easy win
USR_01257,user_blake3565,20,28,2023/02/08,readng,hard,1,15.0,41.96,1.0,9.0,struggled today
USR_02552,user_casey4358,18,39,08-19-2022,stuyd,hard,1,60.0,41.98,0.0,10.0,felt great
USR_02175,user_riley3219,34,28,12-01-2023,diet,medium,1,9.0,,1.0,9.0,new record!
USR_02480,user_riley9474,18,20,06-10-2023,work,hard,1,4.0,40.07,0.0,,
USR_01120,user_casey8777,24,39,10-13-2023,work,medium,1,26.0,19.75,0.0,10.0,
USR_02228,user_alex6261,38,4,10-28-2022,sleeping,easy,1,2.0,15.46,0.0,7.0,
USR_01793,user_jordan8045,28,8,2022-09-06,Reading,easy,1,2.0,5.49,1.0,,easy win
USR_01780,user_casey3961,37,31,13/10/2022,diet,medium,1,3.0,17.88,0.0,2.0,struggled today
USR_02037,user_jordan7115,21,22,12/09/2022,reading,medium,1,12.0,18.91,1.0,,
USR_02230,user_morgan9056,31,27,2023-12-04,wrk,hard,0,3.0,0.0,1.0,2.0,struggled today
USR_01652,user_blake1056,25,18,2022/06/09,sleep,hard,0,3.0,0.0,1.0,7.0,struggled today
USR_01787,user_morgan9702,25,8,02-10-2023,fitness,easy,0,10.0,0.0,0.0,7.0,
USR_02958,user_casey1759,20,78,01-19-2022,reading,medium,1,34.0,16.13,0.0,8.0,felt great
USR_01661,user_sam3752,26,4,2023/10/16,wrk,medium,1,13.0,18.22,0.0,,
USR_02050,user_drew5025,32,20,03/05/2021,meditaton,medium,1,16.0,23.42,0.0,7.0,
USR_01723,user_riley1974,15,11,2023-01-10,fitness,medium,0,13.0,0.0,0.0,9.0,
USR_00776,user_blake2481,31,39,2023/10/07,Work,hard,1,63.0,40.06,0.0,,
USR_00070,user_riley8211,16,79,03-28-2022,read,trivial,1,101.0,2.07,0.0,6.0,
USR_01166,user_casey9771,29,26,2023/10/08,meditation,easy,0,14.0,,0.0,1.0,
USR_02809,user_avery5782,24,27,06/11/2023,stuyd,medium,0,1.0,0.0,0.0,7.0,struggled today
USR_02617,user_jordan4673,19,17,2023/11/15,read,medium,0,2.0,0.0,1.0,,
USR_02733,user_alex9530,26,1,2023/07/25,Reading,trivial,0,41.0,0.0,1.0,5.0,new record!
USR_01662,user_blake52,16,33,20/09/2022,nutrition,medium,0,16.0,0.0,1.0,7.0,skipped yesterday
USR_01702,user_avery1401,27,13,2023/11/12,work,easy,1,5.0,8.98,1.0,1.0,
USR_02671,user_avery8777,25,34,2023/01/23,reading,medium,1,11.0,20.46,1.0,,
USR_02849,user_drew197,20,32,05-13-2023,studying,medium,1,22.0,18.51,0.0,7.0,easy win
USR_01587,user_jordan6280,34,21,2023-04-24,studying,medium,0,11.0,0.0,0.0,7.0,
USR_02235,user_drew8965,24,31,04-30-2023,nutrtion,easy,1,19.0,7.1,1.0,2.0,skipped yesterday
USR_00201,user_jordan6765,14,13,2023-04-07,sleeping,hard,1,10.0,37.58,0.0,2.0,felt great
USR_02312,user_riley2370,24,66,20/06/2023,nutrition,medium,1,101.0,20.23,1.0,3.0,easy win
USR_01210,user_jordan4526,16,64,01/12/2021,Study,trivial,1,154.0,7.27,0.0,8.0,
USR_01657,user_avery9297,7,20,2023-06-25,Reading,hard,0,27.0,0.0,0.0,6.0,
USR_01353,user_blake6160,19,28,01-22-2023,Work,medium,1,2.0,16.47,1.0,6.0,easy win
USR_01426,user_sam1801,29,97,11/05/2021,socail,hard,0,68.0,0.0,0.0,,
USR_02141,user_sam8065,28,35,16/12/2023,socail,trivial,1,,2.45,1.0,7.0,
USR_02360,user_drew9494,25,39,2023/06/05,stuyd,hard,1,114.0,43.67,1.0,,struggled today
USR_00968,user_drew2991,19,14,2022-04-07,Nutrition,,1,10.0,46.26,0.0,4.0,
USR_02406,user_jordan5944,28,10,06-27-2022,Meditation,easy,1,7.0,8.38,,,
USR_01185,user_riley366,40,3,2023-07-18,sleep,easy,1,40.0,10.68,0.0,10.0,
USR_00484,user_jordan8175,24,28,2023/10/10,Reading,medium,0,7.0,0.0,0.0,7.0,
USR_01614,user_blake207,31,5,2022/11/03,diet,medium,1,1.0,18.79,0.0,,felt great
USR_01546,user_blake4568,33,26,2023/09/25,fitnes,medium,1,3.0,16.73,0.0,7.0,
USR_00257,user_drew1203,21,55,2023/07/20,wrk,easy,1,23.0,8.13,0.0,7.0,skipped yesterday
USR_00499,user_avery8834,21,68,04-22-2022,readng,easy,1,72.0,9.14,0.0,2.0,
USR_02867,user_sam6539,28,27,11-03-2022,sleeping,hard,1,7.0,36.27,0.0,8.0,
USR_02412,user_drew2651,30,21,05/04/2023,Reading,easy,1,2.0,8.42,1.0,6.0,struggled today
USR_02925,user_taylor2582,23,22,13/06/2023,meditation,medium,1,6.0,19.88,0.0,2.0,
USR_00881,user_drew5457,23,24,01/03/2023,fit,medium,1,11.0,18.2,1.0,7.0,
USR_00627,user_jordan253,34,3,02-03-2023,fit,easy,0,4.0,0.0,0.0,8.0,struggled today
USR_01265,user_blake5279,30,22,2023/07/01,fit,medium,1,3.0,15.25,0.0,8.0,struggled today
USR_00919,user_morgan8416,27,25,12-13-2023,FITNESS,medium,0,4.0,0.0,0.0,6.0,
USR_00286,user_jordan3515,33,11,02-01-2023,meditaton,hard,1,63.0,39.63,0.0,3.0,easy win
USR_00391,user_riley241,28,86,2021/05/14,sleeep,medium,1,41.0,21.68,1.0,8.0,new record!
USR_02395,user_riley6175,37,90,30/07/2022,socializing,hard,1,47.0,39.63,1.0,4.0,
USR_02883,user_drew406,18,33,16/04/2023,socail,easy,1,58.0,13.84,1.0,6.0,
USR_00043,user_alex5178,15,1,07-09-2022,socializing,medium,1,16.0,21.13,0.0,,
USR_01687,user_casey8964,29,77,2023/10/31,sleep,hard,1,167.0,39.76,0.0,3.0,struggled today
USR_00255,user_alex767,21,3,16/12/2022,sleeping,medium,1,86.0,13.24,1.0,9.0,
USR_01968,user_casey3397,33,34,2023-06-04,FITNESS,easy,0,4.0,0.0,0.0,2.0,
USR_02989,user_alex4035,23,5,2022-06-08,nutrition,medium,1,13.0,20.0,1.0,4.0,
USR_02787,user_avery1004,29,33,2022/07/14,work,medium,1,28.0,19.46,0.0,5.0,new record!
USR_00846,user_morgan1633,12,29,2022/04/13,Study,medium,0,2.0,0.0,1.0,4.0,
USR_02619,user_blake7997,23,14,21/10/2023,readng,medium,1,31.0,22.25,0.0,4.0,
USR_02596,user_jordan7759,33,16,2022/03/02,work,trivial,1,19.0,2.73,0.0,8.0,
USR_02726,user_alex3578,26,4,01-09-2022,socail,easy,0,1.0,0.0,0.0,3.0,
USR_02773,user_sam8582,24,36,09-04-2023,read,medium,0,1.0,0.0,0.0,1.0,
USR_02766,user_morgan1047,29,47,2023/12/15,Fitness,hard,1,43.0,44.11,1.0,,felt great
USR_02097,user_sam1669,19,22,07-05-2023,meditate,easy,1,24.0,7.94,0.0,6.0,
USR_01734,user_blake9023,12,28,09-05-2022,reading,easy,0,11.0,0.0,0.0,4.0,easy win
USR_00979,user_jordan4971,18,18,12-10-2023,sleeping,medium,0,,0.0,1.0,2.0,felt great
USR_01383,user_riley8089,11,52,2022-10-08,read,medium,1,46.0,21.64,0.0,10.0,
USR_00438,user_avery2047,16,31,04/08/2022,nutrtion,medium,0,9.0,0.0,1.0,6.0,
USR_02566,user_casey9458,27,18,2022-11-17,nutrition,medium,1,2.0,20.27,1.0,5.0,new record!
USR_03000,user_blake2340,26,77,09/08/2023,fitnes,medium,1,28.0,22.34,0.0,1.0,
USR_00831,user_avery6091,32,7,06-18-2021,sleep,easy,1,31.0,,1.0,,
USR_02652,user_alex5856,22,20,14/05/2023,social,easy,0,4.0,0.0,0.0,10.0,
USR_02107,user_jordan2803,17,53,2023/03/26,stuyd,easy,0,38.0,0.0,1.0,10.0,
USR_00090,user_casey8845,14,24,07-15-2023,nutrtion,easy,0,7.0,0.0,1.0,5.0,
USR_00843,user_casey6336,41,23,07-27-2022,reading,hard,1,40.0,35.62,0.0,4.0,
USR_02098,user_riley3797,26,18,30/04/2023,studying,medium,0,11.0,0.0,1.0,2.0,
USR_02853,user_blake9265,27,24,2021-04-03,fitness,easy,1,34.0,7.35,1.0,10.0,skipped yesterday
USR_00469,user_alex3083,28,8,2023-01-25,study,hard,1,7.0,41.37,0.0,3.0,
USR_00465,user_morgan1909,38,77,2023/04/06,Work,easy,1,115.0,14.51,0.0,10.0,felt great
USR_00596,user_sam1602,17,21,07-29-2021,socail,easy,0,1.0,0.0,1.0,,
USR_01622,user_alex4305,18,15,10-27-2023,Fitness,easy,1,80.0,8.5,0.0,1.0,
USR_00909,user_sam1321,34,28,2023/06/12,Work,hard,1,2.0,,0.0,,
USR_01339,user_drew3949,34,16,27/10/2023,nutrtion,hard,1,151.0,32.51,1.0,3.0,easy win
USR_02745,user_avery3171,25,35,02-13-2023,meditaton,trivial,1,10.0,5.4,0.0,7.0,easy win
USR_02679,user_blake7171,35,13,2023-10-04,Reading,easy,1,23.0,,1.0,1.0,
USR_02268,user_morgan7311,6,18,06/07/2023,socail,easy,1,29.0,11.35,,9.0,
USR_00376,user_morgan6981,26,36,2023-10-19,Nutrition,medium,1,20.0,17.12,1.0,7.0,felt great
USR_02712,user_riley6261,33,13,2023-04-24,Sleep,medium,0,,0.0,0.0,,felt great
USR_00531,user_morgan929,10,38,2023-04-28,wrk,hard,0,41.0,0.0,0.0,4.0,
USR_01943,user_alex8452,15,10,2023-11-25,working,easy,1,6.0,7.15,1.0,1.0,new record!
USR_01963,user_riley1490,29,12,16/05/2023,stuyd,trivial,1,3.0,6.44,1.0,,
USR_01438,user_avery9653,19,35,16/11/2023,meditaton,easy,1,28.0,13.32,0.0,9.0,easy win
USR_00354,user_riley7395,33,3,06-29-2023,read,hard,1,4.0,36.02,0.0,,felt great
USR_01389,user_riley4050,23,85,2022/12/06,Social,hard,0,408.0,0.0,0.0,10.0,
USR_00940,user_casey4688,23,28,2023/04/04,social,hard,1,,40.6,0.0,9.0,easy win
USR_01313,user_riley5817,28,13,11-19-2023,read,medium,0,2.0,0.0,1.0,2.0,
USR_01643,user_alex2258,12,10,18/09/2021,socializing,trivial,0,5.0,0.0,0.0,1.0,
USR_00031,user_sam6237,19,31,2023/07/29,meditate,medium,0,32.0,0.0,0.0,5.0,
USR_02291,user_alex2926,31,39,04/05/2021,Social,medium,0,20.0,0.0,0.0,,struggled today
USR_02016,user_avery1939,40,15,30/03/2022,Meditation,easy,0,1.0,0.0,0.0,9.0,
USR_02392,user_taylor6211,29,28,04/06/2023,Sleep,easy,1,41.0,14.75,1.0,,
USR_02622,user_avery2383,25,35,2023-04-06,studying,trivial,1,154.0,6.54,1.0,1.0,
USR_02308,user_alex7775,19,24,2023/09/09,fitness,medium,1,14.0,20.05,0.0,10.0,struggled today
USR_02000,user_drew9382,22,11,07-20-2023,work,medium,1,6.0,18.76,0.0,,
USR_00254,user_casey2424,17,9,2023/12/12,Meditation,easy,0,1.0,0.0,0.0,8.0,
USR_00902,user_avery8161,28,30,2023/10/06,fit,hard,1,198.0,43.36,1.0,9.0,
USR_01739,user_casey2151,33,25,06/02/2023,Sleep,hard,1,5.0,40.24,0.0,,
USR_02026,user_morgan6714,30,19,2022-09-23,diet,medium,0,1.0,0.0,,7.0,
USR_02635,user_jordan388,29,25,2023/11/05,wrk,hard,1,4.0,40.54,,5.0,
USR_01033,user_blake3199,27,36,2022/07/09,sleeep,medium,1,24.0,19.13,0.0,5.0,easy win
USR_01073,user_alex7235,28,38,2023-09-05,social,medium,1,5.0,20.77,0.0,4.0,
USR_01784,user_morgan2856,34,6,14/04/2023,nutrition,easy,1,3.0,12.88,0.0,,new record!
USR_00878,user_alex5860,34,2,2022-12-03,socializing,medium,1,15.0,21.7,0.0,8.0,
USR_02045,user_alex77,31,96,06-09-2022,Work,medium,1,103.0,17.34,0.0,8.0,
USR_01112,user_avery1657,39,25,2022/04/01,working,easy,0,4.0,0.0,0.0,6.0,
USR_02134,user_taylor4082,29,37,08/11/2023,meditation,easy,1,2.0,7.38,0.0,8.0,skipped yesterday
USR_00941,user_avery3289,35,28,2023/08/09,studying,medium,0,4.0,,,6.0,
USR_00675,user_drew5129,12,2,12-02-2023,sleeep,easy,0,14.0,0.0,0.0,5.0,
USR_00471,user_drew8177,24,30,2023/12/16,read,trivial,1,116.0,-2.06,0.0,9.0,
USR_02528,user_blake4232,29,88,07/08/2022,Nutrition,medium,1,9.0,17.91,0.0,,
USR_01750,user_drew7106,26,13,12/12/2022,sleeping,hard,1,14.0,38.56,0.0,,
USR_02120,user_avery9331,28,52,2022-08-18,studying,easy,1,5.0,11.62,0.0,2.0,felt great
USR_02287,user_sam2529,29,84,11-14-2022,fitnes,medium,1,172.0,25.84,0.0,10.0,
USR_00750,user_sam2409,30,8,2022/08/06,meditation,trivial,1,17.0,-0.65,1.0,6.0,
USR_00734,user_taylor351,18,14,2022/07/30,meditation,easy,0,10.0,0.0,0.0,,felt great
USR_01263,user_drew3360,24,31,06/10/2023,meditation,easy,0,11.0,0.0,0.0,9.0,felt great
USR_00889,user_casey727,27,36,2022-07-23,meditate,medium,1,28.0,17.12,0.0,5.0,
USR_01697,user_avery991,30,2,09-12-2023,Reading,easy,1,11.0,9.4,0.0,4.0,
USR_00022,user_riley721,22,29,2023/11/05,FITNESS,medium,1,86.0,19.46,1.0,7.0,
USR_01172,user_blake3322,8,44,16/06/2023,studying,trivial,1,66.0,1.32,0.0,5.0,
USR_00773,user_avery9376,29,9,06-14-2022,socail,medium,1,67.0,14.83,1.0,8.0,
USR_01977,user_taylor5723,21,31,26/02/2022,socializing,hard,1,5.0,42.64,0.0,9.0,
USR_00522,user_morgan8004,29,23,2023/07/29,nutrition,easy,0,8.0,0.0,0.0,,
USR_01117,user_riley5272,23,22,2022/11/18,reading,easy,1,33.0,8.07,0.0,,felt great
USR_01299,user_morgan1000,31,37,16/06/2023,wrk,hard,1,11.0,45.77,1.0,7.0,
USR_01318,user_casey4924,30,14,2023/03/20,sleeep,medium,1,1.0,19.09,0.0,9.0,felt great
USR_01671,user_morgan4454,41,18,12-25-2021,diet,hard,0,,0.0,1.0,,skipped yesterday
USR_02341,user_drew2506,25,27,2022-07-10,Meditation,hard,0,39.0,0.0,1.0,5.0,
USR_02843,user_riley622,29,83,2023-03-20,Study,easy,1,21.0,10.37,1.0,6.0,
USR_01664,user_casey763,27,13,19/09/2023,Fitness,medium,1,1.0,19.28,0.0,5.0,
USR_00345,user_sam7112,28,18,2023-08-11,meditaton,medium,0,3.0,0.0,1.0,,
USR_00769,user_drew9743,33,16,2023-02-07,Reading,trivial,0,2.0,0.0,1.0,,felt great
USR_02062,user_casey369,25,25,05-05-2023,fit,medium,0,3.0,0.0,0.0,6.0,
USR_02849,user_drew197,20,32,02-13-2022,socail,hard,0,11.0,0.0,0.0,4.0,
USR_02005,user_jordan9156,28,23,04-27-2023,socializing,,1,2.0,7.32,0.0,4.0,
USR_01626,user_blake6816,27,17,19/01/2023,working,medium,0,,0.0,0.0,8.0,
USR_01700,user_casey8525,28,18,2022/07/08,meditation,medium,1,5.0,17.23,1.0,1.0,
USR_01250,user_avery6089,24,27,23/09/2022,sleep,medium,0,7.0,0.0,1.0,8.0,
USR_02822,user_blake2223,17,18,2022-12-29,wrk,medium,1,9.0,11.42,1.0,4.0,new record!
USR_02191,user_sam6357,18,37,02-25-2023,diet,hard,1,1.0,37.56,0.0,1.0,
USR_00426,user_alex3802,24,33,2023/11/16,diet,hard,0,3.0,0.0,1.0,,
USR_02723,user_sam4160,30,39,2023/07/03,fit,medium,1,5.0,,0.0,4.0,
USR_00004,user_sam8945,16,36,2022-05-11,socializing,easy,1,3.0,13.77,0.0,3.0,skipped yesterday
USR_01902,user_taylor1293,27,30,11/05/2023,stuyd,medium,1,95.0,20.19,0.0,3.0,
USR_01463,user_drew3242,20,1,03/07/2023,Work,medium,1,128.0,22.61,0.0,6.0,
USR_02121,user_avery2979,28,25,08/07/2021,meditate,medium,1,9.0,19.39,0.0,,
USR_02132,user_blake8580,28,13,2023/02/08,stuyd,easy,0,48.0,0.0,1.0,5.0,new record!
USR_00361,user_riley5586,20,10,2023/05/16,fit,hard,1,3.0,36.47,0.0,5.0,
USR_00057,user_sam781,16,6,2023/08/24,meditaton,medium,1,77.0,14.0,1.0,8.0,
USR_01821,user_drew5223,15,10,2023-04-27,socializing,medium,1,86.0,17.41,1.0,5.0,
USR_02932,user_blake4600,30,37,2022/09/27,working,medium,0,35.0,0.0,0.0,8.0,
USR_02260,user_taylor1516,20,35,2022/09/30,social,easy,1,4.0,7.08,0.0,10.0,struggled today
USR_01607,user_drew8358,25,16,2022-12-26,sleeep,medium,1,8.0,17.04,0.0,7.0,
USR_01328,user_alex3774,24,28,2022/08/15,diet,trivial,1,14.0,5.02,,8.0,struggled today
USR_00163,user_blake3502,29,33,14/03/2021,read,hard,0,14.0,0.0,0.0,8.0,
USR_01233,user_taylor9117,39,17,2022-02-25,sleeep,easy,1,9.0,14.49,1.0,6.0,
USR_02930,user_alex4231,26,21,2023-02-01,stuyd,hard,0,6.0,0.0,,5.0,easy win
USR_01287,user_avery2766,23,8,2023/03/29,fitnes,hard,1,4.0,45.85,0.0,7.0,
USR_00513,user_sam7223,18,42,17/02/2022,nutrition,hard,1,129.0,36.67,0.0,10.0,
USR_02377,user_drew2405,27,28,18/09/2022,Study,trivial,0,2.0,0.0,1.0,2.0,easy win
USR_01752,user_alex6280,20,20,2023/10/10,Meditation,medium,1,7.0,20.3,0.0,,felt great
USR_02993,user_blake817,14,33,09-05-2023,Work,,0,9.0,0.0,1.0,4.0,
USR_00903,user_morgan8517,30,28,09-07-2023,meditaton,,1,18.0,18.71,0.0,4.0,
USR_01333,user_drew549,27,4,30/10/2023,sleeep,easy,1,14.0,14.3,0.0,3.0,
USR_00185,user_riley2657,23,14,27/01/2023,socail,medium,0,12.0,0.0,,,
USR_01895,user_alex8236,26,15,2023/06/13,meditate,easy,1,4.0,6.59,0.0,10.0,struggled today
USR_01466,user_alex3529,13,7,2022-02-22,working,medium,1,10.0,22.58,0.0,4.0,
USR_00949,user_jordan2862,17,72,2023-08-06,sleep,trivial,1,246.0,6.63,0.0,7.0,skipped yesterday
USR_01900,user_casey3167,25,9,2022-10-26,diet,hard,1,2.0,37.62,1.0,4.0,
USR_00549,user_taylor4107,23,31,30/09/2023,diet,easy,1,20.0,6.33,1.0,10.0,
USR_02356,user_blake3228,25,29,29/07/2023,nutrition,medium,0,77.0,0.0,0.0,7.0,
USR_02019,user_drew1176,21,12,2023/09/29,Reading,medium,1,16.0,20.24,0.0,7.0,
USR_01428,user_jordan735,17,39,08-14-2023,Reading,easy,1,37.0,7.92,1.0,8.0,
USR_02766,user_morgan1047,29,47,02-16-2023,Fitness,medium,0,7.0,0.0,0.0,10.0,
USR_00164,user_blake4355,24,22,2023-05-26,Nutrition,medium,1,10.0,19.06,1.0,1.0,easy win
USR_01553,user_casey7049,37,31,2023-05-14,fitness,medium,1,5.0,20.59,0.0,4.0,
USR_02935,user_jordan1448,37,37,08/09/2022,read,medium,0,21.0,0.0,1.0,9.0,
USR_01462,user_taylor488,28,27,2022-08-02,Study,medium,0,3.0,0.0,0.0,1.0,felt great
USR_00432,user_blake3693,21,38,2023-09-09,Nutrition,medium,0,5.0,0.0,1.0,,
USR_02258,user_jordan6824,29,20,25/10/2023,study,easy,0,8.0,0.0,1.0,,struggled today
USR_01109,user_casey3824,26,4,2023-01-03,Social,trivial,0,3.0,0.0,1.0,6.0,new record!
USR_02222,user_alex5886,23,3,08-22-2023,readng,trivial,0,1.0,0.0,1.0,9.0,
USR_01084,user_blake5618,25,64,2022-01-10,Social,hard,1,168.0,31.16,0.0,2.0,
USR_02829,user_drew2544,25,7,10-21-2021,Meditation,hard,0,6.0,0.0,0.0,,skipped yesterday
USR_02122,user_drew6231,34,32,2022-12-16,social,medium,0,1.0,0.0,1.0,5.0,
USR_00660,user_taylor6825,22,2,20/06/2022,meditation,hard,0,11.0,0.0,1.0,7.0,skipped yesterday
USR_00305,user_jordan8761,21,9,2023-07-24,Meditation,medium,0,1.0,0.0,,6.0,
USR_01639,user_taylor1910,39,98,08-23-2023,meditation,medium,1,29.0,16.24,0.0,5.0,
USR_02012,user_casey5041,20,14,2023/05/07,Fitness,easy,1,52.0,12.03,1.0,7.0,
USR_00602,user_taylor1632,31,39,06/01/2023,sleep,medium,0,12.0,0.0,1.0,8.0,
USR_02690,user_riley1818,28,20,2023/07/26,Meditation,medium,0,4.0,0.0,0.0,4.0,
USR_02482,user_jordan1961,17,41,07/05/2023,meditation,trivial,1,12.0,4.28,1.0,5.0,easy win
USR_00657,user_taylor7408,29,20,22/01/2023,socializing,easy,0,6.0,0.0,,2.0,felt great
USR_01556,user_riley5543,23,38,09/12/2023,readng,easy,1,76.0,13.61,0.0,3.0,skipped yesterday
USR_02749,user_avery7178,20,15,11-05-2023,nutrtion,easy,1,3.0,6.82,0.0,10.0,
USR_02612,user_morgan334,18,3,18/06/2022,Reading,medium,0,82.0,0.0,0.0,8.0,struggled today
USR_01367,user_jordan7071,48,19,06-21-2021,diet,medium,1,6.0,22.6,1.0,5.0,
USR_02285,user_sam3378,21,23,2022-02-03,sleeping,easy,1,31.0,9.39,0.0,,easy win
USR_00590,user_morgan3636,23,8,16/06/2022,nutrition,medium,0,57.0,0.0,1.0,1.0,
USR_00005,user_sam9684,34,32,10-08-2022,meditation,medium,1,12.0,24.97,1.0,9.0,
USR_01978,user_avery4138,32,26,04-09-2023,Reading,easy,1,1.0,13.1,0.0,1.0,
USR_02297,user_taylor5193,16,15,2022/11/06,nutrtion,hard,1,6.0,34.4,0.0,3.0,
USR_01900,user_casey3167,25,9,2021/03/28,sleep,medium,1,1.0,19.94,0.0,1.0,
USR_02682,user_taylor3624,34,34,2023-10-30,sleep,medium,1,2.0,22.22,1.0,4.0,struggled today
USR_00792,user_drew2473,11,30,2022/10/03,study,hard,1,21.0,35.12,1.0,8.0,felt great
USR_00709,user_blake1874,17,35,2023/03/13,diet,medium,1,7.0,17.02,0.0,5.0,easy win
USR_01292,user_blake564,24,17,2023-06-10,Reading,trivial,1,7.0,4.37,0.0,7.0,skipped yesterday
USR_02444,user_alex8716,27,1,2023/08/09,socializing,easy,1,2.0,4.77,0.0,6.0,
USR_01585,user_sam5143,26,44,06/12/2022,socializing,trivial,1,13.0,5.73,1.0,6.0,
USR_00437,user_drew4738,20,26,11-03-2022,FITNESS,easy,1,74.0,9.04,0.0,3.0,struggled today
USR_02101,user_alex1645,22,60,12-31-2021,Reading,medium,1,14.0,20.16,1.0,,
USR_02083,user_sam8164,27,19,02-01-2023,working,trivial,1,4.0,6.15,1.0,5.0,
USR_02445,user_blake1935,24,18,08-30-2022,FITNESS,medium,0,1.0,0.0,0.0,3.0,
USR_01738,user_alex1020,26,28,2023/07/13,study,easy,1,29.0,9.94,0.0,9.0,
USR_01684,user_riley3984,6,11,01-22-2023,Meditation,hard,0,22.0,0.0,0.0,,new record!
USR_02255,user_blake3613,18,75,2022-06-27,meditation,hard,1,59.0,39.72,1.0,8.0,
USR_00634,user_sam7812,28,28,2022/02/09,social,easy,1,1.0,12.48,0.0,6.0,
USR_02332,user_sam3244,21,20,23/02/2023,working,easy,1,53.0,9.2,0.0,,
USR_02350,user_avery7306,22,3,2023/09/30,reading,hard,1,112.0,,1.0,6.0,
USR_00432,user_blake3693,21,38,16/03/2023,nutrtion,trivial,1,26.0,3.79,0.0,3.0,struggled today
USR_02407,user_drew1948,15,30,2023-04-27,stuyd,medium,0,5.0,0.0,0.0,2.0,
USR_02326,user_casey1887,19,79,2023/06/17,working,easy,0,104.0,0.0,0.0,9.0,
USR_01611,user_taylor1857,20,41,2023-07-30,meditaton,medium,1,,21.56,1.0,2.0,struggled today
USR_00823,user_casey6036,16,11,11-22-2023,studying,easy,1,3.0,11.52,1.0,2.0,
USR_01989,user_riley5337,11,34,2023/12/11,Fitness,medium,1,1.0,23.64,0.0,10.0,
USR_02240,user_jordan8428,18,4,10-27-2023,diet,hard,1,38.0,43.53,0.0,5.0,
USR_02953,user_morgan2394,32,32,29/12/2023,working,trivial,0,10.0,0.0,0.0,1.0,
USR_01359,user_jordan6235,28,1,2022/09/15,Nutrition,medium,1,6.0,,1.0,9.0,
USR_00675,user_drew5129,12,2,2023-07-30,stuyd,hard,1,7.0,42.24,,8.0,
USR_02222,user_alex5886,23,3,05-30-2023,stuyd,medium,0,5.0,0.0,1.0,3.0,
USR_00824,user_drew7228,31,16,11-18-2023,social,medium,1,4.0,21.12,1.0,8.0,skipped yesterday
USR_01064,user_avery4360,20,18,04-15-2023,Sleep,medium,1,2.0,,0.0,6.0,felt great
USR_01372,user_morgan9090,37,10,2021/09/19,fit,hard,1,5.0,36.68,1.0,1.0,
USR_01621,user_drew1116,23,36,05-25-2023,sleeep,hard,1,2.0,41.33,0.0,,easy win
USR_02414,user_casey716,28,12,2022/02/11,fitnes,hard,1,15.0,40.22,0.0,3.0,easy win
USR_00915,user_alex5786,30,15,2023/12/19,working,easy,1,7.0,7.56,0.0,3.0,
USR_00682,user_sam4574,21,14,2023-07-27,Study,easy,0,10.0,0.0,1.0,,
USR_01033,user_blake3199,27,36,07-14-2022,stuyd,easy,1,1.0,10.34,1.0,3.0,
USR_00538,user_sam9995,35,10,12-08-2022,meditation,easy,0,40.0,0.0,0.0,5.0,felt great
USR_01650,user_alex5498,28,14,2023-01-22,socializing,trivial,1,8.0,6.67,0.0,,new record!
USR_02685,user_blake4464,31,4,31/12/2022,meditaton,medium,1,4.0,21.1,1.0,8.0,
USR_00759,user_avery1128,29,60,20/04/2023,sleeep,medium,1,38.0,17.14,1.0,,struggled today
USR_00304,user_jordan7667,33,37,2023-09-21,sleeep,medium,1,2.0,21.63,1.0,7.0,felt great
USR_01034,user_morgan9074,33,38,03-25-2023,meditate,easy,1,8.0,15.08,0.0,3.0,
USR_01262,user_avery3984,26,31,2022-06-07,Nutrition,easy,0,1.0,0.0,1.0,,
USR_01393,user_jordan5001,28,9,2022/06/20,stuyd,hard,1,35.0,38.79,0.0,4.0,
USR_01635,user_drew1093,27,41,2023/06/05,studying,medium,1,38.0,,0.0,2.0,easy win
USR_02828,user_blake9359,13,7,2023/04/12,Sleep,medium,0,88.0,0.0,1.0,10.0,
USR_00194,user_alex5060,23,3,06-14-2023,Work,medium,1,7.0,,0.0,2.0,
USR_01113,user_jordan94,27,14,01/04/2022,stuyd,easy,1,23.0,5.09,0.0,,
USR_02384,user_blake5928,29,6,16/11/2023,social,hard,0,4.0,0.0,1.0,,
USR_02129,user_alex8608,16,98,2023/06/19,meditation,medium,1,71.0,16.75,1.0,1.0,
USR_00230,user_morgan7076,38,36,2023/07/25,socail,medium,1,4.0,16.72,0.0,,
USR_02580,user_jordan8997,24,38,24/07/2023,social,medium,0,4.0,0.0,1.0,2.0,struggled today
USR_02165,user_avery5962,24,2,22/05/2022,readng,hard,1,8.0,41.91,1.0,,easy win
USR_00305,user_jordan8761,21,9,2023/10/21,social,easy,1,13.0,5.11,1.0,6.0,
USR_01547,user_morgan7459,35,6,28/02/2023,read,hard,1,8.0,42.12,0.0,8.0,
USR_01156,user_taylor8243,16,8,27/05/2022,sleeep,hard,1,21.0,38.93,1.0,2.0,felt great
USR_02871,user_casey8003,38,85,30/12/2023,fit,medium,1,26.0,19.17,0.0,2.0,
USR_02287,user_sam2529,29,84,2023/09/27,fitnes,easy,1,57.0,8.71,1.0,1.0,
