student_id,profile,date,week_num,is_weekend,is_deadline_week,sleep_hours,focus_minutes,activity_steps,stress_level,mood_score,caffeine_drinks,social_hours,goal_completion_rate,burnout_score
STU_0359,burnout_risk,2023-11-27,13,0,0,5.48,62.8,3488.0,9.1,1.0,4.8,1.83,0.3302295066670909,0.528
STU_0393,struggling,2023-12-22,17,0,0,5.6,20.4,9708.0,7.3,1.0,2.4,0.88,0.25504313948129975,0.357
STU_0283,average,2023-11-25,13,1,0,7.8,26.3,9380.0,6.7,3.6,5.3,1.75,0.40343889699224067,0.393
STU_0476,average,2023-10-23,8,0,1,4.3,68.0,6208.0,6.4,3.6,2.5,1.14,0.42057997270757674,0.506
STU_0484,burnout_risk,2023-09-24,4,1,0,6.56,60.8,9104.0,6.1,1.6,4.6,0.16,0.4367302788891236,0.257
STU_0216,high_performer,2023-09-30,5,1,0,5.99,97.5,8927.0,1.1,6.2,1.9,1.67,0.7636628573269094,0.209
STU_0500,burnout_risk,2023-12-04,14,0,1,,80.4,4712.0,10.0,1.0,5.2,1.01,0.2856736918145983,0.735
STU_0480,high_performer,2023-11-08,10,0,0,7.75,75.5,,3.7,6.3,2.4,1.66,0.5122347551583065,0.182
STU_0304,struggling,2023-11-28,13,0,0,5.77,29.4,6248.0,8.7,1.0,4.0,1.29,0.4631795116154925,0.449
STU_0388,average,2023-11-18,12,1,1,,16.6,6928.0,9.1,3.0,5.6,2.26,0.16974741212755687,0.438
STU_0174,average,2023-11-10,11,0,0,6.71,49.3,8063.0,2.5,5.6,1.6,1.17,0.5864459878640036,0.227
STU_0500,burnout_risk,2023-10-22,8,1,1,4.12,42.5,8624.0,10.0,1.0,4.3,,0.44906352983548486,0.586
STU_0184,struggling,2023-10-31,9,0,0,,21.8,6674.0,5.0,3.7,4.2,2.69,0.6437421047651879,0.276
STU_0294,average,2023-12-28,17,0,0,6.39,63.6,5394.0,4.7,3.7,3.2,,0.4068567665931986,0.349
STU_0278,struggling,2023-09-21,3,0,1,3.07,58.3,8496.0,9.5,1.0,3.7,,0.4753676047711209,0.689
STU_0065,high_performer,2023-10-03,5,0,0,7.16,88.3,,2.3,6.0,2.7,2.25,0.5782721950462594,0.251
STU_0200,high_performer,2023-12-28,17,0,0,,82.9,8910.0,3.6,6.4,3.1,0.81,0.6792151735296151,0.269
STU_0243,high_performer,2023-10-17,7,0,1,,123.3,5392.0,4.4,3.3,,1.43,0.658523157564281,0.404
STU_0077,average,2023-11-01,9,0,0,6.47,24.6,8970.0,4.3,3.3,3.4,0.53,0.292784699116493,0.294
STU_0468,high_performer,2023-10-31,9,0,0,5.94,67.9,8015.0,2.4,5.7,5.5,1.11,0.43721476704691487,0.327
STU_0008,high_performer,2023-09-27,4,0,0,,66.5,9414.0,1.0,5.8,2.5,2.96,0.4966924760325093,0.131
STU_0247,high_performer,2023-10-17,7,0,1,6.49,90.4,5825.0,6.2,4.4,2.6,0.75,0.4536206645061082,0.322
STU_0018,average,2023-12-17,16,1,1,5.88,17.4,8196.0,7.2,2.6,4.1,1.1,0.49579724569661415,0.429
STU_0294,average,2023-10-31,9,0,0,,21.9,6056.0,4.9,,2.6,1.53,0.46373773311855626,0.311
STU_0315,average,2023-12-17,16,1,1,5.64,23.3,9285.0,7.1,1.9,4.2,1.08,0.4717340323692066,0.494
STU_0450,average,2023-09-12,2,0,0,6.32,67.9,4639.0,5.9,5.0,3.1,1.06,0.4971430565365914,0.371
STU_0185,average,2023-11-01,9,0,0,5.93,31.3,7812.0,5.6,5.1,3.3,0.94,0.3472035916649793,0.326
STU_0351,average,2023-10-23,8,0,1,3.59,,,8.5,3.0,4.6,1.32,0.36960161660335045,0.558
STU_0041,struggling,2023-10-08,6,1,0,6.47,33.8,6846.0,6.5,1.1,2.6,1.32,0.2312658689022554,0.402
STU_0348,struggling,2023-09-02,1,1,0,6.29,40.1,9117.0,5.5,2.5,3.5,0.38,0.42267727482647366,0.435
STU_0103,struggling,2023-11-30,13,0,0,5.48,21.9,6050.0,6.7,1.8,3.0,0.59,0.464282447652028,0.359
STU_0157,burnout_risk,2023-10-06,6,0,0,5.22,71.6,2846.0,10.0,1.0,4.1,0.32,0.36385085781692034,0.675
STU_0025,average,2023-12-29,18,0,0,6.83,70.0,5457.0,5.4,4.8,4.5,1.53,0.5845755895983755,0.414
STU_0370,average,2023-12-06,14,0,1,5.57,75.6,7074.0,7.5,3.0,4.5,1.08,0.6337345732941346,0.461
STU_0024,average,2023-10-15,7,1,1,4.31,35.6,5134.0,6.6,3.9,3.9,0.04,0.5800239318407325,0.428
STU_0458,average,2023-10-18,7,0,1,5.11,57.0,7242.0,9.0,2.2,,1.97,0.28438734868538307,0.422
STU_0048,struggling,2023-11-24,13,0,0,5.85,31.8,9259.0,5.3,1.8,2.1,1.52,0.33766362930366134,0.33
STU_0075,average,2023-12-15,16,0,1,5.39,78.7,7045.0,6.0,,3.0,0.87,0.37105429466715856,0.415
STU_0479,struggling,2023-09-07,1,0,0,6.25,31.4,,5.3,,2.7,1.54,0.3085020021473127,0.282
STU_0039,struggling,2023-11-19,12,1,1,6.04,4.1,8522.0,10.0,,5.2,0.92,0.3530323857381712,0.52
STU_0432,average,2023-12-02,14,1,1,3.58,,7736.0,6.5,,4.0,2.32,0.4253162832181689,0.505
STU_0117,average,2023-09-28,4,0,0,7.79,46.7,,3.5,3.8,2.5,2.02,0.5832904060104265,0.232
STU_0345,average,2023-10-24,8,0,1,6.55,93.9,4837.0,6.8,4.0,2.4,1.0,0.4514743739629648,0.422
STU_0197,average,2023-12-28,17,0,0,6.46,33.1,3967.0,5.2,3.3,2.5,0.46,0.37243361681838144,0.357
STU_0038,struggling,2023-11-08,10,0,0,6.56,41.9,,6.9,1.5,2.8,0.99,0.4314347083598993,0.418
STU_0069,burnout_risk,2023-10-09,6,0,0,5.51,92.1,8830.0,8.0,1.0,4.4,1.57,0.4500471652118433,0.435
STU_0143,average,2023-10-30,9,0,0,7.06,43.7,8111.0,3.6,5.5,3.3,0.06,0.5764237715945357,0.268
STU_0443,struggling,2023-10-20,8,0,1,4.68,45.1,1735.0,8.9,1.0,3.4,1.17,0.26720064514138053,0.53
STU_0342,average,2023-12-02,14,1,1,6.39,35.9,8087.0,7.7,3.2,3.1,1.73,0.24908006977489777,0.482
STU_0168,struggling,2023-11-21,12,0,1,5.13,62.9,8238.0,9.3,1.0,5.1,0.7,0.4421197907261707,0.533
STU_0326,average,2023-11-03,10,0,0,6.66,,7594.0,6.9,2.1,5.7,0.36,0.38945991126926516,0.547
STU_0356,struggling,2023-10-19,7,0,1,4.52,9.4,6831.0,6.8,1.0,2.8,1.06,0.2901483260506981,0.353
STU_0116,struggling,2023-09-22,4,0,0,7.53,40.8,7577.0,7.4,1.0,5.7,1.66,0.31162222753830054,0.335
STU_0241,average,2023-11-18,12,1,1,,22.9,7004.0,9.0,2.5,5.4,0.35,0.5392597638201062,0.462
STU_0193,high_performer,2023-09-24,4,1,0,9.01,60.2,6053.0,1.8,6.0,1.0,,0.6641374032201519,0.088
STU_0457,average,2023-09-15,3,0,1,5.07,92.8,4895.0,5.9,3.9,4.2,0.0,0.5265235535710644,0.45
STU_0381,struggling,2023-10-26,8,0,1,,17.4,4195.0,,1.0,,0.0,0.42100738219332573,0.551
STU_0283,average,2023-12-29,18,0,0,6.96,59.0,7606.0,5.4,,4.7,1.9,0.4268787239348726,0.3
STU_0236,average,2023-09-17,3,1,1,5.28,13.4,6459.0,8.3,3.4,3.4,0.29,0.19496710981144622,0.493
STU_0055,average,2023-09-25,4,0,0,7.26,49.6,7228.0,5.2,2.9,2.4,1.45,0.3589248347510116,0.282
STU_0130,high_performer,2023-10-15,7,1,1,5.44,78.0,5964.0,5.1,5.4,2.7,0.0,0.5643755360836008,0.345
STU_0286,struggling,2023-09-13,2,0,0,4.74,18.4,0.0,6.0,1.6,1.9,1.95,0.5003132711417642,0.365
STU_0185,average,2023-10-30,9,0,0,5.85,68.6,2565.0,4.4,4.0,2.0,0.92,0.5484099267226965,0.267
STU_0135,struggling,2023-12-23,17,1,0,5.86,,7663.0,8.0,1.7,3.5,1.85,0.3651570278471515,0.471
STU_0468,high_performer,2023-09-07,1,0,0,6.88,105.6,7450.0,4.5,4.6,3.7,1.25,0.6253742267491935,0.357
STU_0017,average,2023-12-07,14,0,1,5.21,57.5,4109.0,7.9,4.6,3.8,1.1,0.46415233866568906,0.445
STU_0284,average,2023-10-17,7,0,1,3.94,77.5,4107.0,8.7,,4.9,1.77,0.5147612109080802,0.694
STU_0013,high_performer,2023-11-29,13,0,0,7.47,88.6,6585.0,4.2,6.3,1.8,0.89,0.6137126089106274,0.329
STU_0098,average,2023-12-06,14,0,1,6.84,48.0,7084.0,9.3,2.0,3.8,0.41,0.4883773713917484,0.459
STU_0338,average,2023-11-25,13,1,0,6.86,36.1,5037.0,7.1,5.3,2.3,0.12,0.49793809974590264,0.328
STU_0225,struggling,2023-10-03,5,0,0,,25.8,3955.0,6.3,1.5,3.7,1.02,0.4564582668422289,0.407
STU_0211,average,2023-10-02,5,0,0,5.81,64.3,10214.0,,5.2,3.9,1.88,0.45104322917631967,0.4
STU_0073,average,2023-11-23,12,0,1,5.49,75.2,8114.0,7.5,2.4,4.5,0.95,0.44415008166688597,0.447
STU_0174,average,2023-11-11,11,1,0,6.51,46.1,7773.0,,5.0,3.7,0.48,0.23045826521077634,0.323
STU_0126,struggling,2023-11-18,12,1,1,3.86,37.1,6728.0,9.0,1.0,4.1,0.02,0.37028920542070287,0.563
STU_0139,average,2023-10-14,7,1,1,5.12,42.0,7721.0,6.1,3.0,2.8,,0.5122355585204018,0.437
STU_0442,burnout_risk,2023-11-30,13,0,0,4.79,63.3,,9.3,1.0,3.1,0.42,0.40863430771209125,0.63
STU_0449,average,2023-09-24,4,1,0,5.08,33.8,6118.0,,5.1,2.5,,0.2808185831028934,0.414
STU_0022,struggling,2023-11-03,10,0,0,5.96,24.5,6650.0,5.9,2.1,3.8,0.39,0.3871736269500096,0.322
STU_0012,average,2023-09-24,4,1,0,4.95,68.4,8759.0,6.1,4.0,2.9,1.3,0.480976364702455,0.471
STU_0119,average,2023-10-01,5,1,0,6.52,41.0,8770.0,8.1,3.9,3.2,0.14,0.36555440206700957,0.443
STU_0382,struggling,2023-12-21,16,0,1,3.23,17.7,4753.0,10.0,1.0,5.8,0.94,0.2503764336130906,0.615
STU_0261,struggling,2023-11-23,12,0,1,3.1,31.1,5323.0,8.6,1.1,5.6,0.0,0.6349133063319077,0.7
STU_0219,average,2023-10-06,6,0,0,5.68,71.5,8407.0,4.0,4.9,2.9,0.43,0.3940135227621072,0.307
STU_0321,high_performer,2023-12-28,17,0,0,7.61,77.4,7900.0,1.3,6.5,2.1,1.46,0.5715765893968676,0.177
STU_0054,average,2023-11-19,12,1,1,4.68,40.7,5398.0,7.1,,5.6,1.89,0.5385768316291405,0.4
STU_0039,struggling,2023-10-02,5,0,0,6.72,70.8,5348.0,6.9,1.8,3.0,0.99,0.4893115308255977,0.457
STU_0065,high_performer,2023-12-18,16,0,1,5.03,94.9,7833.0,5.9,5.8,4.1,1.05,0.5658576680134868,0.425
STU_0247,high_performer,2023-12-07,14,0,1,5.31,102.7,,3.6,,2.0,0.59,0.6789012268575391,0.405
STU_0356,struggling,2023-11-23,12,0,1,5.89,34.8,,10.0,1.0,5.2,0.16,0.291264482512847,0.648
STU_0133,average,2023-11-30,13,0,0,5.92,42.4,4583.0,6.0,4.9,1.6,0.0,0.5362830859381212,0.396
STU_0096,burnout_risk,2023-09-12,2,0,0,4.66,56.7,6146.0,7.5,1.0,4.0,1.81,0.34066908744136465,0.563
STU_0088,average,2023-09-06,1,0,0,6.41,52.1,6891.0,6.2,3.4,5.1,1.12,0.5151669202146306,0.325
STU_0406,high_performer,2023-12-03,14,1,1,5.65,71.8,8161.0,4.0,5.6,1.9,1.25,0.547073663969934,0.266
STU_0087,burnout_risk,2023-09-07,1,0,0,3.97,61.4,6758.0,8.9,1.0,5.5,0.0,0.5555459176802658,0.582
STU_0432,average,2023-11-21,12,0,1,5.62,76.1,3254.0,9.7,,3.9,0.66,0.5701643103342735,0.537
STU_0171,average,2023-11-06,10,0,0,6.83,72.9,,5.6,2.1,3.3,1.84,0.5593109302002495,0.423
STU_0146,average,2023-11-04,10,1,0,6.17,49.6,10416.0,3.6,4.6,1.8,1.26,0.5642365469501063,0.377
STU_0385,high_performer,2023-12-18,16,0,1,6.92,85.2,,4.7,5.2,3.3,1.98,0.5238302771971648,0.218
STU_0243,high_performer,2023-10-03,5,0,0,6.52,86.4,5871.0,3.2,4.7,2.6,0.52,0.5904012363036208,0.257
STU_0402,average,2023-12-12,15,0,1,5.02,74.7,6255.0,8.5,,3.3,0.68,0.5157936172932762,0.58
STU_0177,burnout_risk,2023-10-19,7,0,1,3.74,114.4,7557.0,10.0,1.0,6.3,0.87,0.6246666569670433,0.816
STU_0353,average,2023-09-10,2,1,0,,37.0,11307.0,6.4,3.8,3.3,1.13,0.602698875435614,0.337
STU_0158,struggling,2023-10-26,8,0,1,3.17,57.7,5443.0,10.0,1.0,4.6,1.6,0.5066126577724528,0.631
STU_0361,struggling,2023-10-05,5,0,0,5.71,42.5,2299.0,6.1,1.0,3.0,2.6,0.5901268940293981,0.376
STU_0380,burnout_risk,2023-11-24,13,0,0,4.36,87.3,5315.0,,1.0,3.8,,0.6238480427606539,0.547
STU_0004,high_performer,2023-11-03,10,0,0,7.09,101.5,3505.0,4.9,,3.3,0.0,0.6263270224007091,0.438
STU_0178,average,2023-10-13,7,0,1,3.44,,6559.0,7.5,1.6,4.1,0.0,0.32246080713586533,0.563
STU_0491,struggling,2023-11-30,13,0,0,5.31,25.5,4061.0,5.9,1.0,,0.38,0.3859202751193317,0.396
STU_0066,high_performer,2023-11-14,11,0,0,7.25,67.7,5179.0,4.6,5.1,3.2,1.61,0.6183205733990706,0.258
STU_0463,average,2023-10-14,7,1,1,3.59,43.9,9679.0,6.8,,2.3,1.73,0.47252037306190153,0.563
STU_0113,average,2023-11-26,13,1,0,6.67,,7523.0,3.4,5.0,1.8,0.0,0.30824197452632557,0.248
STU_0383,struggling,2023-09-03,1,1,0,5.5,14.5,7123.0,7.0,1.1,,1.8,0.4135010040804374,0.361
STU_0240,average,2023-10-01,5,1,0,,,7962.0,6.3,3.2,3.4,0.24,0.29507131538189396,0.34
STU_0485,average,2023-10-09,6,0,0,7.72,53.3,7710.0,4.9,5.5,3.2,1.27,0.39838949387609085,0.353
STU_0478,average,2023-10-15,7,1,1,4.52,64.1,7433.0,7.6,4.0,,1.72,0.3936010289022589,0.495
STU_0309,high_performer,2023-12-04,14,0,1,5.38,94.1,7859.0,5.7,5.0,3.2,1.5,0.598466652495819,0.443
STU_0489,high_performer,2023-12-13,15,0,1,5.95,148.5,11140.0,5.5,,3.0,1.78,0.4537323006634667,0.438
STU_0430,struggling,2023-12-25,17,0,0,4.55,42.0,7837.0,6.6,1.0,3.1,2.35,0.44978253431134657,0.478
STU_0311,high_performer,2023-10-17,7,0,1,5.86,91.5,8222.0,6.2,3.2,3.9,0.46,0.6050437817362808,0.463
STU_0215,average,2023-10-02,5,0,0,6.23,56.9,4763.0,4.4,5.7,3.3,3.25,0.5792675744811465,0.339
STU_0098,average,2023-12-22,17,0,0,6.47,75.4,6734.0,4.3,4.6,2.9,0.6,0.6117381566063096,0.36
STU_0448,burnout_risk,2023-10-05,5,0,0,,56.4,6767.0,7.0,,3.0,3.24,0.6169845237442001,0.417
STU_0437,struggling,2023-12-15,16,0,1,2.81,72.8,8786.0,9.6,1.0,5.0,,0.45276199903906217,0.655
STU_0283,average,2023-09-08,2,0,0,5.69,48.4,9238.0,7.2,3.1,4.1,0.95,0.5252537813601357,0.415
STU_0467,average,2023-11-28,13,0,0,6.31,47.0,6226.0,,4.9,4.2,,0.36846762468565863,0.315
STU_0074,high_performer,2023-10-20,8,0,1,4.1,94.7,6634.0,3.4,6.4,1.5,1.22,0.4076353888079672,0.476
STU_0129,struggling,2023-11-26,13,1,0,4.9,4.6,5672.0,6.4,1.0,,1.22,0.19212730520819535,0.471
STU_0243,high_performer,2023-09-21,3,0,1,6.26,102.0,4069.0,5.3,4.0,3.3,0.85,0.49002057750086003,0.357
STU_0239,average,2023-12-13,15,0,1,4.3,,6454.0,7.7,3.0,3.7,1.02,0.5882290536103175,0.587
STU_0066,high_performer,2023-09-06,1,0,0,,84.6,4728.0,3.5,5.5,3.9,1.68,0.5584530463164203,0.336
STU_0437,struggling,2023-12-08,15,0,1,2.49,35.6,8939.0,10.0,1.0,3.4,0.06,0.26263388136846366,0.684
STU_0138,burnout_risk,2023-09-14,2,0,0,5.39,88.9,5829.0,8.7,1.0,2.8,0.59,0.5051667186314198,0.627
STU_0246,average,2023-10-01,5,1,0,5.55,31.8,,5.9,2.2,3.0,0.93,0.4455932109441393,0.406
STU_0096,burnout_risk,2023-11-19,12,1,1,4.38,39.8,4778.0,10.0,,6.4,0.83,0.34006309087053754,0.527
STU_0024,average,2023-10-09,6,0,0,6.61,45.7,6019.0,4.0,,4.3,1.96,0.3764863429144134,0.265
STU_0431,average,2023-11-02,9,0,0,6.35,49.3,3816.0,4.8,3.3,3.3,0.89,0.5578536404845438,0.289
STU_0376,struggling,2023-11-19,12,1,1,4.79,2.1,7947.0,9.7,1.1,,1.08,0.38923884144376686,0.563
STU_0029,burnout_risk,2023-09-14,2,0,0,4.9,45.1,2681.0,6.8,1.0,,2.08,0.4264135466031444,0.507
STU_0135,struggling,2023-10-29,9,1,0,6.83,7.8,6797.0,7.5,1.2,3.1,1.99,0.5756442263121979,0.389
STU_0332,burnout_risk,2023-10-16,7,0,1,3.78,92.7,4296.0,9.8,1.0,,0.88,0.47847966868315156,0.671
STU_0430,struggling,2023-09-08,2,0,0,5.76,0.0,5359.0,6.6,1.0,4.3,0.74,0.38991650410928747,0.253
STU_0011,high_performer,2023-12-01,14,0,1,5.69,107.2,7844.0,4.8,3.6,2.0,1.66,0.5718391361700154,0.446
STU_0119,average,2023-12-26,17,0,0,6.43,63.9,6857.0,5.6,4.1,,0.0,0.5485654795814177,0.289
STU_0443,struggling,2023-11-10,11,0,0,5.0,20.1,4523.0,7.1,1.3,4.5,0.13,0.4860689951705297,0.43
STU_0346,struggling,2023-09-16,3,1,1,5.1,11.8,8543.0,9.5,1.0,4.4,0.59,0.5241377088748849,0.454
STU_0284,average,2023-10-10,6,0,0,6.21,52.2,6936.0,7.0,5.0,2.8,0.52,0.5244563858873289,0.359
STU_0165,average,2023-09-27,4,0,0,6.69,35.3,5087.0,5.8,,2.8,0.81,0.4535864811615127,0.373
STU_0108,average,2023-12-16,16,1,1,5.16,,,8.4,2.0,4.4,0.0,0.31616904210433355,0.49
STU_0121,burnout_risk,2023-10-03,5,0,0,4.83,91.2,4592.0,,,5.7,0.0,0.2912739655360971,0.575
STU_0024,average,2023-09-30,5,1,0,6.26,38.5,6295.0,3.0,5.0,,2.58,0.5131402576660098,0.223
STU_0060,average,2023-11-02,9,0,0,7.27,66.6,4844.0,4.4,5.0,2.0,1.29,0.5060311214830995,0.244
STU_0453,burnout_risk,2023-12-20,16,0,1,3.83,91.5,3351.0,10.0,,4.9,0.53,0.37150844981933784,0.673
STU_0445,average,2023-11-13,11,0,0,7.54,70.5,2545.0,7.8,4.3,4.0,,0.5323503434213253,0.462
STU_0297,burnout_risk,2023-11-13,11,0,0,4.21,78.6,10181.0,,1.0,4.3,1.67,0.41055528053673307,0.539
STU_0289,struggling,2023-12-04,14,0,1,3.9,62.5,6456.0,7.2,1.0,2.7,,0.5229628573870126,0.46
STU_0305,average,2023-09-23,4,1,0,6.52,41.4,,5.0,3.3,1.6,,0.3706740599654848,0.273
STU_0193,high_performer,2023-10-22,8,1,1,5.04,92.5,7796.0,7.3,5.5,3.8,1.01,0.36053657474487544,0.509
STU_0138,burnout_risk,2023-09-11,2,0,0,5.12,55.2,7419.0,7.7,1.0,3.8,0.0,0.332823701856459,0.499
STU_0002,average,2023-10-28,9,1,0,6.92,26.5,10049.0,7.1,3.6,3.5,0.07,0.3645277083728735,0.364
STU_0352,high_performer,2023-09-18,3,0,1,,121.3,2721.0,5.8,4.7,4.0,1.03,0.4799100544982619,0.521
STU_0343,struggling,2023-11-07,10,0,0,6.3,34.5,3171.0,6.8,3.6,4.9,0.69,0.23028033638705092,0.318
STU_0028,average,2023-09-10,2,1,0,6.07,,7368.0,5.3,4.4,3.5,1.59,0.4603510542984307,0.28
STU_0072,high_performer,2023-09-27,4,0,0,6.8,79.7,4862.0,4.4,7.0,4.0,1.8,0.6004368790213834,0.417
STU_0048,struggling,2023-12-21,16,0,1,,58.5,2510.0,9.1,1.0,3.9,2.02,0.5160498295941042,0.541
STU_0255,burnout_risk,2023-11-07,10,0,0,5.46,66.9,2980.0,6.7,1.0,4.3,0.0,0.46717965106286147,0.512
STU_0398,average,2023-12-16,16,1,1,3.54,37.1,,7.0,3.3,3.8,0.61,0.23217020840352595,0.497
STU_0438,average,2023-09-29,5,0,0,6.23,50.2,6054.0,6.1,4.9,2.1,0.0,0.5176403776874882,0.318
STU_0215,average,2023-12-01,14,0,1,5.7,66.6,9292.0,4.8,2.3,4.0,3.41,0.6064348783996503,0.248
STU_0184,struggling,2023-10-29,9,1,0,5.15,7.6,,7.6,1.8,5.1,0.35,0.36522295309382097,0.444
STU_0387,struggling,2023-10-07,6,1,0,4.95,0.4,8140.0,5.8,,3.2,2.37,0.3290934797131737,0.38
STU_0219,average,2023-11-12,11,1,0,8.03,35.4,9439.0,6.3,3.6,3.9,2.28,0.6059550950292035,0.396
STU_0329,struggling,2023-09-08,2,0,0,5.84,37.7,7188.0,8.4,1.0,3.6,1.61,0.4141952958199452,0.481
STU_0050,average,2023-11-22,12,0,1,3.71,56.9,8632.0,6.8,4.5,2.9,0.72,0.4168569265710427,0.493
STU_0007,high_performer,2023-09-11,2,0,0,6.66,107.9,4953.0,5.9,5.8,3.1,1.58,0.429771537456156,0.409
STU_0109,average,2023-12-16,16,1,1,6.23,32.2,10457.0,5.8,4.1,3.2,1.2,0.48277339960598686,0.355
STU_0159,average,2023-09-28,4,0,0,4.93,33.0,6494.0,6.0,3.8,2.9,1.29,0.33486952799641273,0.411
STU_0450,average,2023-12-06,14,0,1,4.89,76.2,5448.0,6.8,2.1,3.6,0.96,0.4854896223125983,0.4
STU_0047,average,2023-09-22,4,0,0,7.2,72.9,7385.0,2.8,5.8,,,0.4768153560870857,0.2
STU_0147,struggling,2023-10-20,8,0,1,2.92,60.7,6197.0,9.4,1.0,3.6,,0.5085767296372565,0.68
STU_0324,high_performer,2023-11-15,11,0,0,9.17,86.3,5614.0,4.6,6.4,3.8,0.33,0.5547376796174204,0.302
STU_0040,average,2023-10-04,5,0,0,5.58,,6105.0,4.3,6.8,3.2,1.2,0.4449817466851646,0.32
STU_0061,average,2023-10-15,7,1,1,5.09,22.1,11109.0,6.3,4.6,2.4,0.0,0.5408068389798673,0.324
STU_0181,average,2023-09-20,3,0,1,,95.5,5993.0,9.0,2.1,3.9,1.21,0.4672308381555744,0.581
STU_0478,average,2023-11-13,11,0,0,6.07,95.2,6271.0,7.1,1.8,3.5,1.06,0.47815288917236315,0.52
STU_0285,high_performer,2023-11-01,9,0,0,6.94,105.0,3336.0,2.6,,0.7,1.66,0.49895116438779885,0.288
STU_0117,average,2023-12-18,16,0,1,3.86,39.6,8152.0,8.6,1.3,4.1,0.99,0.4058918550276524,0.501
STU_0320,average,2023-10-13,7,0,1,4.41,82.5,3987.0,9.1,,3.9,0.01,0.354840822091369,0.6
STU_0336,burnout_risk,2023-12-27,17,0,0,5.44,78.6,6782.0,9.0,1.0,4.7,1.81,0.49925994835790916,0.601
STU_0331,struggling,2023-11-11,11,1,0,5.64,8.8,8839.0,,1.0,3.8,0.67,0.36610936714633724,0.417
STU_0261,struggling,2023-09-08,2,0,0,5.33,25.6,4885.0,,1.2,4.5,0.53,0.3881350578317627,0.51
STU_0276,struggling,2023-10-28,9,1,0,6.38,0.2,4764.0,7.1,1.0,3.3,1.04,0.36159447519443116,0.462
STU_0203,high_performer,2023-09-20,3,0,1,6.71,105.5,6398.0,7.1,3.3,3.4,0.4,0.5132007791309371,0.438
STU_0439,average,2023-12-28,17,0,0,5.33,75.2,6041.0,5.2,3.7,2.5,0.85,0.6921954620424432,0.44
STU_0058,struggling,2023-11-11,11,1,0,3.69,22.6,5248.0,6.9,1.8,2.6,0.33,0.38941634105131806,0.454
STU_0301,struggling,2023-09-08,2,0,0,6.6,16.3,5159.0,7.1,1.0,3.7,0.79,0.4226661922768152,0.339
STU_0403,burnout_risk,2023-10-13,7,0,1,2.87,69.0,8106.0,10.0,1.0,5.0,0.24,0.30224821229975174,0.811
STU_0257,average,2023-10-29,9,1,0,7.05,43.0,5464.0,3.1,4.7,,0.22,0.8231899232329245,0.191
STU_0028,average,2023-09-01,1,0,0,7.32,48.6,,5.9,,2.9,,0.5560901219462485,0.317
STU_0432,average,2023-09-21,3,0,1,3.58,66.1,3963.0,9.0,2.2,3.5,1.43,0.4593731667214358,0.555
STU_0291,struggling,2023-12-28,17,0,0,5.64,56.0,6437.0,7.0,1.9,4.4,1.4,0.501460258845397,0.42
STU_0366,high_performer,2023-10-14,7,1,1,5.87,69.3,,5.1,4.3,3.0,2.2,0.548933566895531,0.298
STU_0297,burnout_risk,2023-12-26,17,0,0,6.14,36.0,4778.0,6.3,1.0,3.8,1.5,0.46005177787349855,0.402
STU_0080,average,2023-10-12,6,0,0,6.0,36.6,3285.0,4.8,2.4,,1.5,0.49204634798159913,0.385
STU_0038,struggling,2023-10-01,5,1,0,6.09,0.0,7154.0,,1.0,,0.47,0.23900625966471772,0.298
STU_0402,average,2023-12-14,15,0,1,5.71,62.8,2443.0,7.3,3.6,3.2,0.19,0.46342805411698257,0.489
STU_0390,high_performer,2023-10-30,9,0,0,7.34,95.1,5937.0,3.2,6.8,3.6,2.14,0.6548529815232236,0.307
STU_0160,burnout_risk,2023-10-24,8,0,1,3.21,79.9,5226.0,10.0,1.0,3.4,0.68,0.4009747810386214,0.632
STU_0005,high_performer,2023-12-20,16,0,1,5.49,95.4,6201.0,5.2,4.2,4.2,1.35,0.40715786449937086,0.565
STU_0086,high_performer,2023-09-12,2,0,0,8.2,74.1,4911.0,3.4,5.4,3.3,0.46,0.46070808619631937,0.185
STU_0336,burnout_risk,2023-10-22,8,1,1,2.0,49.3,,10.0,1.0,4.5,0.18,0.4793236639830696,0.674
STU_0464,average,2023-12-22,17,0,0,,61.4,7410.0,5.1,5.4,3.3,1.29,0.5482310030936786,0.311
STU_0093,high_performer,2023-12-26,17,0,0,6.06,93.7,,3.3,5.6,0.8,2.09,0.539132419764611,0.234
STU_0326,average,2023-09-24,4,1,0,5.89,25.7,9124.0,4.7,5.1,3.1,,0.586352408790949,0.323
STU_0327,average,2023-10-09,6,0,0,5.76,47.3,7765.0,4.1,3.6,2.6,0.83,0.7487686168277911,0.309
STU_0416,struggling,2023-10-10,6,0,0,5.55,24.3,5660.0,7.0,1.6,3.2,0.72,0.3546809139493061,0.402
STU_0344,burnout_risk,2023-10-02,5,0,0,5.3,71.1,8492.0,7.3,1.0,,0.49,0.563085430107357,0.366
STU_0152,struggling,2023-11-03,10,0,0,6.23,23.8,7366.0,5.7,1.6,4.2,1.67,0.4331001356771515,0.325
STU_0077,average,2023-12-24,17,1,0,7.2,58.0,8272.0,4.6,3.2,3.3,2.14,0.3418211657963014,0.361
STU_0443,struggling,2023-11-09,10,0,0,4.75,32.6,5864.0,7.7,1.0,,0.25,0.29151889236503964,0.458
STU_0491,struggling,2023-11-15,11,0,0,5.55,,5824.0,6.4,1.0,4.5,1.38,0.379937148549598,0.401
